temperature,batch_id,id,timestamp,hour
27.25,9648,2,2021-07-05T15:50:48,164.08666666666667
27.12,9657,2,2021-07-05T16:35:48,164.83666666666667
27,9666,2,2021-07-05T17:20:48,165.58666666666667
27.19,9675,2,2021-07-05T18:05:48,166.33666666666667
27.19,9684,2,2021-07-05T18:50:48,167.08666666666667
27.19,9693,2,2021-07-05T19:35:48,167.83666666666667
27.06,9702,2,2021-07-05T20:20:48,168.58666666666667
27.12,9711,2,2021-07-05T21:05:48,169.33666666666667
27.25,9720,2,2021-07-05T21:50:48,170.08666666666667
27.12,9729,2,2021-07-05T22:35:48,170.83666666666667
26.62,9738,2,2021-07-05T23:20:48,171.58666666666667
26.81,9747,2,2021-07-06T00:05:48,172.33666666666667
26.75,9756,2,2021-07-06T00:50:48,173.08666666666667
26.87,9765,2,2021-07-06T01:35:48,173.83666666666667
27.25,9774,2,2021-07-06T02:20:48,174.58666666666667
27.12,9783,2,2021-07-06T03:05:48,175.33666666666667
27.06,9792,2,2021-07-06T03:50:48,176.08666666666667
27.12,9801,2,2021-07-06T04:35:48,176.83666666666667
27.12,9810,2,2021-07-06T05:20:48,177.58666666666667
27.06,9819,2,2021-07-06T06:05:48,178.33666666666667
27.06,9828,2,2021-07-06T06:50:48,179.08666666666667
27.19,9837,2,2021-07-06T07:35:48,179.83666666666667
26.81,9846,2,2021-07-06T08:20:48,180.58666666666667
26.56,9855,2,2021-07-06T09:05:48,181.33666666666667
27.06,9864,2,2021-07-06T09:50:48,182.08666666666667
27.12,9873,2,2021-07-06T10:35:48,182.83666666666667
26.94,9882,2,2021-07-06T11:20:48,183.58666666666667
27,9891,2,2021-07-06T12:05:48,184.33666666666667
27.06,9900,2,2021-07-06T12:50:48,185.08666666666667
27.06,9909,2,2021-07-06T13:35:48,185.83666666666667
27.06,9918,2,2021-07-06T14:20:48,186.58666666666667
27.12,9927,2,2021-07-06T15:05:48,187.33666666666667
27.06,9936,2,2021-07-06T15:50:48,188.08666666666667
26.81,9945,2,2021-07-06T16:35:48,188.83666666666667
27,9954,2,2021-07-06T17:20:48,189.58666666666667
25.19,9963,2,2021-07-06T18:05:48,190.33666666666667
